"","contest_title","precinct","winning_candidate","winning_party","trailing_candidate","trailing_party","winning_count_early","winning_count_person","winning_count_mail","winning_count_total","trailing_count_early","trailing_count_person","trailing_count_mail","trailing_count_total","total_count","Year"
"6505","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",8,"Rich George","NON","Gregory Denlea","NON",204,26,122,352,141,33,138,312,1180,2020
"6506","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",9,"Duncan St. Clair","NON","Rich George","NON",397,70,280,747,407,78,238,723,2708,2020
"6507","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",10,"Rich George","NON","Duncan St. Clair","NON",314,38,132,484,212,41,123,376,1503,2020
"6508","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",11,"Duncan St. Clair","NON","Rich George","NON",885,136,372,1393,818,123,322,1263,4993,2020
"6509","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",12,"David Michael Rice","NON","Duncan St. Clair","NON",279,61,47,387,247,53,63,363,1377,2020
"6510","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",13,"David Michael Rice","NON","Rich George","NON",429,95,78,602,395,63,135,593,2291,2020
"6511","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",14,"Rich George","NON","Duncan St. Clair","NON",415,77,138,630,352,86,145,583,2149,2020
"6512","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",15,"Rich George","NON","Duncan St. Clair","NON",574,53,209,836,408,61,267,736,2616,2020
"6513","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",16,"Rich George","NON","David Michael Rice","NON",446,60,99,605,412,89,91,592,1948,2020
"6514","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",17,"David Michael Rice","NON","Duncan St. Clair","NON",201,77,38,316,180,71,54,305,1118,2020
"6515","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",18,"Rich George","NON","Duncan St. Clair","NON",145,30,103,278,112,36,86,234,868,2020
"6516","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",19,"Rich George","NON","Duncan St. Clair","NON",179,14,86,279,145,20,68,233,931,2020
"6517","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",20,"Rich George","NON","Gregory Denlea","NON",246,26,149,421,160,35,150,345,1385,2020
"6518","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",21,"Duncan St. Clair","NON","Rich George","NON",205,54,120,379,189,36,93,318,1295,2020
"6519","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",22,"Duncan St. Clair","NON","David Michael Rice","NON",815,141,381,1337,867,218,215,1300,4959,2020
"6520","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",23,"Duncan St. Clair","NON","David Michael Rice","NON",255,59,70,384,257,59,55,371,1356,2020
"6521","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",24,"David Michael Rice","NON","Duncan St. Clair","NON",352,104,49,505,319,75,74,468,1675,2020
"6522","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",25,"David Michael Rice","NON","Rich George","NON",315,58,41,414,318,36,56,410,1419,2020
"6523","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",26,"David Michael Rice","NON","Rich George","NON",443,112,98,653,503,48,73,624,2213,2020
"6524","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",27,"David Michael Rice","NON","Duncan St. Clair","NON",300,85,60,445,267,55,77,399,1473,2020
"6525","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",28,"Duncan St. Clair","NON","David Michael Rice","NON",254,62,99,415,209,68,72,349,1347,2020
"6526","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",29,"Rich George","NON","Duncan St. Clair","NON",253,41,76,370,162,48,76,286,1165,2020
"6527","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",30,"Duncan St. Clair","NON","Rich George","NON",401,76,178,655,393,72,178,643,2240,2020
"6528","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",31,"David Michael Rice","NON","Duncan St. Clair","NON",326,54,62,442,272,45,61,378,1436,2020
"6529","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",32,"Gregory Denlea","NON","Rich George","NON",137,39,136,312,182,31,98,311,1081,2020
"6530","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",33,"Rich George","NON","Duncan St. Clair","NON",229,44,56,329,192,61,67,320,1206,2020
"6531","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",34,"Rich George","NON","David Michael Rice","NON",339,36,78,453,282,81,70,433,1625,2020
"6532","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",35,"Rich George","NON","Duncan St. Clair","NON",198,32,66,296,148,24,70,242,993,2020
"6533","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",36,"Rich George","NON","Gregory Denlea","NON",230,35,119,384,183,49,137,369,1415,2020
"6534","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",37,"Duncan St. Clair","NON","Rich George","NON",209,50,96,355,220,34,81,335,1287,2020
"6535","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",38,"Duncan St. Clair","NON","Rich George","NON",182,41,74,297,171,33,74,278,1107,2020
"6536","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",39,"David Michael Rice","NON","Duncan St. Clair","NON",438,91,70,599,254,72,50,376,1599,2020
"6537","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",40,"David Michael Rice","NON","Duncan St. Clair","NON",354,117,55,526,241,89,51,381,1560,2020
"6538","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",41,"David Michael Rice","NON","Rich George","NON",353,113,60,526,303,60,56,419,1555,2020
"6539","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",42,"Rich George","NON","Duncan St. Clair","NON",309,82,65,456,252,78,98,428,1543,2020
"6540","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",43,"David Michael Rice","NON","Rich George","NON",369,76,76,521,332,114,73,519,1853,2020
"6541","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",44,"Rich George","NON","Duncan St. Clair","NON",229,30,86,345,144,34,71,249,1058,2020
"6542","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",45,"Rich George","NON","David Michael Rice","NON",208,48,79,335,220,48,57,325,1200,2020
"6543","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",46,"Rich George","NON","Duncan St. Clair","NON",374,43,104,521,249,66,118,433,1637,2020
"6544","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",47,"Duncan St. Clair","NON","Rich George","NON",218,36,175,429,261,28,137,426,1597,2020
"6545","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",48,"Rich George","NON","Gregory Denlea","NON",188,23,91,302,146,28,99,273,1056,2020
"6546","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",49,"Rich George","NON","Duncan St. Clair","NON",279,27,113,419,228,53,120,401,1548,2020
"6547","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",50,"Rich George","NON","Duncan St. Clair","NON",207,21,68,296,174,34,80,288,1116,2020
"6548","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",51,"Duncan St. Clair","NON","Rich George","NON",269,59,128,456,246,49,96,391,1568,2020
"6549","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",52,"David Michael Rice","NON","Duncan St. Clair","NON",346,97,84,527,299,64,54,417,1580,2020
"6550","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",53,"David Michael Rice","NON","Duncan St. Clair","NON",380,137,84,601,336,94,103,533,1880,2020
"6551","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",54,"David Michael Rice","NON","Rich George","NON",406,84,77,567,371,52,94,517,1878,2020
"6552","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",55,"David Michael Rice","NON","Rich George","NON",183,45,49,277,214,26,35,275,957,2020
"6553","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",56,"David Michael Rice","NON","Rich George","NON",200,57,54,311,181,44,38,263,973,2020
"6554","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",57,"Rich George","NON","Duncan St. Clair","NON",183,32,121,336,184,29,118,331,1209,2020
"6555","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",58,"Duncan St. Clair","NON","David Michael Rice","NON",223,51,121,395,234,51,64,349,1382,2020
"6556","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",59,"Rich George","NON","Duncan St. Clair","NON",122,25,56,203,105,31,60,196,779,2020
"6557","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",60,"Rich George","NON","Duncan St. Clair","NON",252,45,66,363,232,63,65,360,1247,2020
"6558","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",61,"Rich George","NON","David Michael Rice","NON",269,31,125,425,276,61,85,422,1450,2020
"6559","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",62,"David Michael Rice","NON","Rich George","NON",213,76,89,378,247,40,54,341,1235,2020
"6560","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",63,"David Michael Rice","NON","Rich George","NON",263,84,83,430,282,57,55,394,1352,2020
"6561","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",64,"Rich George","NON","Duncan St. Clair","NON",195,14,41,250,110,19,51,180,751,2020
"6562","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",65,"Rich George","NON","Duncan St. Clair","NON",181,25,72,278,122,27,64,213,877,2020
"6563","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",66,"Rich George","NON","Duncan St. Clair","NON",199,32,86,317,128,33,88,249,987,2020
"6564","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",67,"Rich George","NON","Duncan St. Clair","NON",156,22,111,289,127,28,87,242,948,2020
"6565","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",68,"Rich George","NON","Duncan St. Clair","NON",210,26,78,314,183,54,58,295,1118,2020
"6566","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",69,"Gregory Denlea","NON","Rich George","NON",406,79,222,707,341,46,224,611,2481,2020
"6567","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",70,"Rich George","NON","Gregory Denlea","NON",217,35,130,382,198,27,134,359,1274,2020
"6568","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",71,"Gregory Denlea","NON","Duncan St. Clair","NON",169,42,109,320,159,39,97,295,1178,2020
"6569","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",72,"Duncan St. Clair","NON","Rich George","NON",120,40,79,239,146,31,53,230,859,2020
"6570","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",73,"Duncan St. Clair","NON","Rich George","NON",165,38,61,264,148,31,66,245,986,2020
"6571","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",74,"Gregory Denlea","NON","Duncan St. Clair","NON",283,45,130,458,264,42,140,446,1743,2020
"6572","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",75,"Rich George","NON","Gregory Denlea","NON",307,42,171,520,249,37,171,457,1829,2020
"6573","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",76,"Duncan St. Clair","NON","Gregory Denlea","NON",289,34,130,453,238,32,162,432,1673,2020
"6574","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",77,"David Michael Rice","NON","Rich George","NON",304,66,89,459,326,79,54,459,1483,2020
"6575","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",78,"David Michael Rice","NON","Rich George","NON",288,101,51,440,254,46,82,382,1504,2020
"6576","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",79,"David Michael Rice","NON","Rich George","NON",275,119,80,474,228,56,48,332,1373,2020
"6577","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",80,"David Michael Rice","NON","Duncan St. Clair","NON",413,164,86,663,348,100,103,551,2130,2020
"6578","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",81,"David Michael Rice","NON","Rich George","NON",612,130,126,868,516,93,123,732,2737,2020
"6579","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",82,"David Michael Rice","NON","Duncan St. Clair","NON",399,124,87,610,350,103,98,551,1986,2020
"6580","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",83,"David Michael Rice","NON","Rich George","NON",420,107,128,655,354,49,107,510,2065,2020
"6581","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",84,"David Michael Rice","NON","Rich George","NON",290,65,76,431,231,50,54,335,1330,2020
"6582","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",85,"Rich George","NON","David Michael Rice","NON",303,37,117,457,274,52,67,393,1585,2020
"6583","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",86,"Gregory Denlea","NON","Rich George","NON",231,34,118,383,196,25,114,335,1163,2020
"6584","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",87,"Duncan St. Clair","NON","David Michael Rice","NON",272,64,147,483,295,65,110,470,1695,2020
"6585","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",88,"David Michael Rice","NON","Duncan St. Clair","NON",288,72,76,436,245,48,112,405,1596,2020
"6586","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",89,"David Michael Rice","NON","Duncan St. Clair","NON",874,153,197,1224,674,118,190,982,3807,2020
"6587","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",90,"Duncan St. Clair","NON","Rich George","NON",136,34,86,256,151,36,69,256,966,2020
"6588","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",91,"Gregory Denlea","NON","Rich George","NON",481,59,268,808,462,53,195,710,2744,2020
"6589","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",92,"Duncan St. Clair","NON","Gregory Denlea","NON",229,34,147,410,233,19,150,402,1575,2020
"6590","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",93,"Duncan St. Clair","NON","Rich George","NON",137,38,89,264,145,32,72,249,1009,2020
"6591","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",94,"David Michael Rice","NON","Rich George","NON",217,67,88,372,243,37,47,327,1234,2020
"6592","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",95,"Rich George","NON","David Michael Rice","NON",266,34,51,351,228,49,60,337,1179,2020
"6593","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",96,"Rich George","NON","Duncan St. Clair","NON",231,20,100,351,204,32,94,330,1307,2020
"6594","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",97,"Duncan St. Clair","NON","David Michael Rice","NON",151,59,44,254,155,58,38,251,903,2020
"6595","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",98,"David Michael Rice","NON","Duncan St. Clair","NON",251,111,68,430,207,93,67,367,1396,2020
"6596","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",99,"David Michael Rice","NON","Rich George","NON",247,81,58,386,252,48,32,332,1269,2020
"6597","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",100,"Rich George","NON","Gregory Denlea","NON",293,43,134,470,239,32,142,413,1682,2020
"6598","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",101,"Duncan St. Clair","NON","David Michael Rice","NON",234,43,113,390,261,38,69,368,1421,2020
"6599","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",102,"Rich George","NON","David Michael Rice","NON",575,93,139,807,498,160,117,775,2789,2020
"6600","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",103,"Gregory Denlea","NON","Rich George","NON",321,46,168,535,323,34,133,490,1950,2020
"6601","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",104,"Rich George","NON","David Michael Rice","NON",375,52,110,537,353,85,81,519,1828,2020
"6602","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",105,"Duncan St. Clair","NON","David Michael Rice","NON",493,96,117,706,503,107,90,700,2608,2020
"6603","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",106,"Rich George","NON","Duncan St. Clair","NON",211,25,101,337,150,20,82,252,1067,2020
"6604","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",107,"Rich George","NON","David Michael Rice","NON",517,59,129,705,455,94,94,643,2437,2020
"6605","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",108,"David Michael Rice","NON","Rich George","NON",279,72,63,414,281,34,62,377,1342,2020
"6606","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",109,"Rich George","NON","Duncan St. Clair","NON",371,48,144,563,250,57,134,441,1693,2020
"6607","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",110,"Gregory Denlea","NON","Rich George","NON",126,20,83,229,128,26,67,221,849,2020
"6608","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",111,"Rich George","NON","Gregory Denlea","NON",256,37,138,431,251,40,127,418,1690,2020
"6609","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",112,"Gregory Denlea","NON","Rich George","NON",179,33,129,341,215,32,71,318,1280,2020
"6610","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",113,"Gregory Denlea","NON","Rich George","NON",307,46,203,556,317,35,147,499,2007,2020
"6611","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",114,"Gregory Denlea","NON","Duncan St. Clair","NON",243,46,163,452,280,14,116,410,1662,2020
"6612","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",115,"Rich George","NON","David Michael Rice","NON",211,25,43,279,174,49,51,274,1032,2020
"6613","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",116,"David Michael Rice","NON","Duncan St. Clair","NON",192,59,52,303,176,50,56,282,1018,2020
"6614","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",117,"Rich George","NON","Duncan St. Clair","NON",308,34,52,394,251,38,75,364,1302,2020
"6615","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",118,"Gregory Denlea","NON","Rich George","NON",282,24,138,444,278,24,123,425,1609,2020
"6616","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",119,"Rich George","NON","Duncan St. Clair","NON",135,29,70,234,112,26,87,225,847,2020
"6617","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",120,"David Michael Rice","NON","Duncan St. Clair","NON",242,99,56,397,191,74,64,329,1222,2020
"6618","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",121,"Gregory Denlea","NON","Rich George","NON",424,80,194,698,367,50,229,646,2408,2020
"6619","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",122,"Rich George","NON","David Michael Rice","NON",764,73,156,993,590,183,127,900,3360,2020
"6620","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",123,"Rich George","NON","David Michael Rice","NON",355,35,83,473,284,75,72,431,1623,2020
"6621","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",124,"David Michael Rice","NON","Rich George","NON",355,74,51,480,332,31,66,429,1579,2020
"6622","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",125,"David Michael Rice","NON","Rich George","NON",141,62,42,245,178,17,43,238,862,2020
"6623","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",126,"David Michael Rice","NON","Duncan St. Clair","NON",434,93,103,630,367,73,131,571,2218,2020
"6624","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",127,"Rich George","NON","Gregory Denlea","NON",614,52,258,924,488,41,205,734,2916,2020
"6625","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",128,"David Michael Rice","NON","Rich George","NON",352,69,90,511,349,32,118,499,1895,2020
"6626","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",129,"David Michael Rice","NON","Duncan St. Clair","NON",148,40,46,234,132,22,47,201,766,2020
"6627","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",130,"Rich George","NON","David Michael Rice","NON",241,30,57,328,191,62,52,305,1105,2020
"6628","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",131,"Gregory Denlea","NON","Duncan St. Clair","NON",176,28,82,286,138,25,92,255,1056,2020
"6629","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",132,"Rich George","NON","David Michael Rice","NON",223,55,60,338,213,63,55,331,1221,2020
"6630","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",133,"Rich George","NON","David Michael Rice","NON",562,42,182,786,509,80,131,720,2861,2020
"6631","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",134,"David Michael Rice","NON","Rich George","NON",700,166,211,1077,694,104,265,1063,4180,2020
"6632","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",135,"David Michael Rice","NON","Rich George","NON",976,172,217,1365,1045,102,180,1327,4857,2020
"6633","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",136,"David Michael Rice","NON","Gregory Denlea","NON",257,34,110,401,216,33,117,366,1475,2020
"6634","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",137,"Rich George","NON","Gregory Denlea","NON",579,58,270,907,524,75,286,885,3527,2020
"6635","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",138,"Rich George","NON","David Michael Rice","NON",453,79,90,622,412,85,97,594,2136,2020
"6636","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",139,"David Michael Rice","NON","Rich George","NON",364,73,111,548,377,42,129,548,2124,2020
"6637","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",140,"Rich George","NON","Gregory Denlea","NON",557,64,225,846,432,76,273,781,3187,2020
"6638","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",141,"David Michael Rice","NON","Duncan St. Clair","NON",398,76,38,512,314,54,35,403,1590,2020
"6639","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",142,"Rich George","NON","Gregory Denlea","NON",677,81,229,987,585,60,251,896,3617,2020
"6640","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",143,"Rich George","NON","Gregory Denlea","NON",567,83,227,877,539,84,242,865,3247,2020
"6641","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",144,"Rich George","NON","David Michael Rice","NON",436,59,140,635,314,61,107,482,2085,2020
"6642","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",145,"David Michael Rice","NON","Duncan St. Clair","NON",1210,164,353,1727,984,144,459,1587,6215,2020
"6643","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",146,"Rich George","NON","David Michael Rice","NON",579,51,166,796,542,87,149,778,2737,2020
"6644","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",147,"David Michael Rice","NON","Rich George","NON",436,115,117,668,443,62,108,613,2247,2020
"6645","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",148,"David Michael Rice","NON","Rich George","NON",1210,158,384,1752,1178,105,408,1691,6449,2020
"6646","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",149,"Rich George","NON","David Michael Rice","NON",748,89,224,1061,702,129,182,1013,3700,2020
"6647","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",150,"David Michael Rice","NON","Duncan St. Clair","NON",520,92,108,720,381,65,107,553,2258,2020
"6648","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",151,"David Michael Rice","NON","Rich George","NON",715,95,183,993,631,58,190,879,3367,2020
"6649","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",200,"David Michael Rice","NON","Duncan St. Clair","NON",249,68,77,394,187,55,105,347,1375,2020
"6650","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",201,"David Michael Rice","NON","Rich George","NON",975,190,242,1407,937,92,293,1322,4807,2020
"6651","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",202,"Rich George","NON","Gregory Denlea","NON",1032,61,317,1410,937,91,249,1277,5004,2020
"6652","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",203,"David Michael Rice","NON","Rich George","NON",987,185,206,1378,928,90,202,1220,4575,2020
"6653","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",204,"Rich George","NON","David Michael Rice","NON",769,76,179,1024,695,130,169,994,3635,2020
"6654","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",205,"David Michael Rice","NON","Rich George","NON",483,104,107,694,472,58,135,665,2472,2020
"6655","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",206,"Rich George","NON","Gregory Denlea","NON",910,145,419,1474,449,60,316,825,3701,2020
"6656","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",207,"Rich George","NON","David Michael Rice","NON",581,81,191,853,511,106,152,769,3150,2020
"6657","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",208,"Gregory Denlea","NON","Rich George","NON",552,82,152,786,513,70,171,754,2636,2020
"6658","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",209,"Rich George","NON","David Michael Rice","NON",510,59,184,753,473,92,130,695,2736,2020
"6659","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",210,"David Michael Rice","NON","Rich George","NON",928,153,176,1257,978,62,160,1200,4135,2020
"6660","MECKLENBURG SOIL AND WATER CONSERVATION DISTRICT SUPERVISOR",211,"David Michael Rice","NON","Rich George","NON",1465,223,262,1950,1299,135,299,1733,6513,2020
